salary,age,elevel,car,zipcode,credit,brand
59242.2822,28,1,3,2,255444.3977,0
128529.6684,79,4,3,0,479273.6042,0
36015.09618,78,1,15,4,332840.8839,0
120064.6084,57,0,4,0,32081.47114,0
120712.6079,54,4,4,7,400194.3319,0
70144.55098,23,0,17,2,37175.53096,0
90139.64122,50,3,12,2,309478.7524,0
82535.30447,63,4,6,4,131765.6055,0
95838.11146,47,1,19,3,383513.0193,0
144665.321,30,4,20,7,292523.7339,0
145365.4255,33,1,20,1,454562.2318,0
98407.75385,64,1,6,5,311445.6856,0
117297.6486,66,4,2,5,99278.95584,0
78034.93093,37,4,7,8,180507.9191,0
109779.6719,28,3,8,2,93.361001,0
89722.20091,46,1,1,7,83750.31227,0
44933.60124,28,3,12,2,352530.1817,0
143307.2108,22,3,17,4,240261.3271,0
52281.74671,77,1,7,4,326685.6957,0
143129.062,26,2,20,6,409404.5811,0
39528.6693,40,0,11,2,115235.5237,0
53242.32549,34,2,4,4,187637.1597,0
138391.1606,46,0,2,1,447382.5141,0
21046.09797,41,3,16,7,365159.658,0
30829.25768,44,1,5,0,157922.2798,0
56151.05958,23,1,15,4,258053.9202,0
46953.76503,24,3,2,2,262562.0651,0
66588.40091,56,1,5,8,429772.043,0
61257.61552,25,2,15,1,0,0
48899.53236,80,4,1,4,330900.612,0
136020.4459,74,0,20,0,331887.3166,0
99452.78296,80,0,3,0,393980.7827,0
81407.70506,42,0,4,1,63446.05556,0
80937.58386,66,1,16,7,227918.5692,0
128127.4633,75,0,13,4,358569.814,0
121910.85,24,2,13,3,27998.09392,0
107933.893,56,3,16,2,167272.1445,0
51486.86967,72,0,19,4,8461.167686,0
55251.54674,43,3,3,5,485076.0624,0
38826.84206,42,2,10,2,319274.2273,0
95754.18663,80,1,5,1,419586.6942,0
135922.9055,41,3,19,4,398687.9483,0
44363.94357,67,1,14,7,181443.1068,0
113170.9421,62,3,3,4,247046.1237,0
146553.9409,58,3,5,0,481848.2147,0
136977.2332,72,2,10,2,168281.2489,0
130132.5346,45,1,15,1,290579.532,0
114599.0163,20,0,12,1,440008.8154,0
32476.95175,33,1,7,5,170127.4842,0
68356.56222,67,4,6,5,104758.6214,0
136823.2248,63,1,15,6,461505.9098,0
63129.29997,54,4,16,7,154574.0691,0
98927.2819,63,3,12,6,79771.36103,0
148031.7066,55,1,6,1,229187.5995,0
97405.16995,75,4,14,2,375384.0679,0
140369.3629,45,4,19,4,282628.8631,0
26402.67787,71,2,6,7,161139.6894,0
134145.4133,74,1,2,5,224128.9648,0
77075.71302,21,3,13,7,345212.4325,0
44286.91696,46,3,9,0,26422.46821,0
132436.0913,55,0,2,2,424516.9739,0
46010.21859,22,2,16,3,500000,0
63108.75042,69,4,16,2,404874.8927,0
127565.5929,75,0,11,6,79264.23262,0
70705.15303,47,1,7,4,47282.92019,0
150000,71,4,6,4,436255.9033,0
37555.73403,57,4,4,8,397480.9583,0
118523.5748,35,1,15,7,318080.5755,0
61339.06874,72,4,17,7,54282.72291,0
106447.7675,36,4,4,6,293898.8954,0
59076.79985,55,2,14,2,225971.8378,0
103394.6601,60,1,8,1,105843.6538,0
144059.2945,49,2,13,8,201621.5376,0
43059.46784,41,1,18,8,202985.6342,0
35711.48855,79,0,6,3,482268.4687,0
53937.08162,48,2,10,3,317818.689,0
26812.0596,22,2,20,7,306874.1201,0
43370.61957,62,2,15,4,138185.9331,0
37163.80909,64,3,16,2,189684.0175,0
139585.3677,48,1,18,3,490340.69,0
72700.59075,42,0,7,6,51049.25453,0
64833.46374,45,2,2,4,112352.8515,0
138999.8191,28,4,4,2,391111.3551,0
82777.49797,80,1,1,2,373093.4231,0
72199.05185,51,4,16,5,98651.15219,0
28926.58244,80,4,18,2,114886.7106,0
41213.16825,53,1,11,7,114388.894,0
83148,59,2,13,5,329705.6611,0
89885.64894,59,3,16,6,137888.1177,0
67119.59468,64,3,2,8,98769.27161,0
108691.2916,44,3,13,4,490927.134,0
53369.3223,67,2,11,3,288916.9453,0
49701.27031,20,4,17,3,0,0
111583.6242,22,1,11,5,381556.4175,0
24610.15527,63,4,9,3,104807.4994,0
23302.05755,60,4,20,3,300260.1407,0
91987.20318,51,2,13,7,460895.7668,0
128900.5989,80,3,16,6,250889.0817,0
33834.07956,50,4,4,5,445594.1638,0
67984.5692,48,0,11,0,355412.3125,0
84016.61896,54,3,19,4,288951.6631,0
59247.70218,80,0,9,7,453664.9332,0
113962.1566,80,2,4,5,500000,0
29556.86549,69,4,18,0,223277.2179,0
109041.9633,36,0,15,4,44896.12361,0
84238.91746,48,1,2,8,182878.1858,0
68674.08579,72,3,7,5,316234.8111,0
136709.863,63,3,15,4,457629.7859,0
58345.47566,23,2,4,5,334304.8981,0
91396.68047,24,0,18,5,26597.96566,0
57663.28653,59,1,10,1,346847.7629,0
59821.14144,23,3,19,6,194678.7109,0
33258.92874,61,4,9,5,137904.349,0
115226.3597,54,2,14,2,211391.07,0
119179.6315,65,0,3,4,389677.4414,0
34346.60288,42,4,16,4,192806.5838,0
89417.39243,43,3,6,3,386220.016,0
88927.9212,47,2,11,4,497070.716,0
61927.44993,60,3,1,5,149320.2728,0
84335.54108,73,1,13,0,262014.7736,0
68304.29566,42,3,15,8,205281.8188,0
86695.85164,23,2,7,1,24524.73208,0
97239.21497,53,4,16,1,474343.6085,0
94579.24724,30,1,18,8,435746.6529,0
133419.8898,21,0,7,0,342341.8266,0
52289.40163,34,2,13,5,238291.1913,0
81654.69851,27,3,9,7,76870.68028,0
112741.3292,42,0,1,6,99249.04636,0
150000,56,2,17,4,387542.1802,0
142437.3476,22,1,17,5,62597.81404,0
100849.8822,26,3,4,0,266220.0051,0
26578.45105,23,0,13,4,171474.4571,0
64460.25018,58,3,14,0,79875.22307,0
63250.17556,26,4,4,3,14216.32712,0
78664.39842,68,4,3,2,419538.0994,0
99370.19834,26,2,17,3,59650.29606,0
131031.3648,65,2,19,3,279493.3332,0
26647.00351,53,1,17,6,475438.9136,0
43268.73211,72,3,12,0,293621.7485,0
114924.139,22,4,12,4,10983.06175,0
38902.60546,62,1,1,6,367108.2938,0
25257.39885,70,2,13,3,26589.88636,0
37916.75289,46,2,17,5,167512.203,0
60437.2712,22,2,19,4,390972.1018,0
137798.7091,23,1,13,7,169766.932,0
34370.14566,69,1,19,0,159286.9741,0
129504.8783,69,3,2,1,391198.9568,0
56049.66407,59,3,6,5,328767.1131,0
148864.6865,24,4,20,0,187968.1802,0
69795.57995,26,2,10,6,384133.6511,0
76123.79915,26,2,3,6,198435.9279,0
144366.9409,59,0,4,0,209593.3619,0
47149.87992,78,0,18,2,195791.2424,0
72789.17213,55,0,19,4,252936.4019,0
92162.6703,31,4,8,4,379132.7785,0
116333.815,63,0,12,5,50082.61865,0
125382.2984,47,0,4,4,179738.4838,0
30848.73521,51,1,10,8,96843.26583,0
84230.8414,74,4,15,6,476535.174,0
98512.68771,79,3,19,5,241783.8614,0
70378.52034,80,2,5,8,132631.1937,0
56656.42659,75,1,17,8,253036.4844,0
23268.64969,40,0,16,2,404816.9558,0
20000,79,0,16,5,111936.5024,0
24381.7731,23,1,2,0,462052.4339,0
85144.20944,74,4,17,1,185437.6014,0
33562.17317,75,4,10,5,224080.6514,0
112993.1103,57,3,16,5,325124.8495,0
53956.16715,59,0,19,4,345925.0689,0
86529.30837,35,1,18,2,65411.1111,0
42799.73122,47,0,3,7,91405.20702,0
40580.83824,52,2,19,0,457355.8474,0
126289.7241,40,2,18,2,425949.924,0
106879.7626,73,3,6,8,306411.7997,0
115283.7124,20,2,3,2,100045.6075,0
109270.4047,46,4,1,0,258753.4519,0
100956.3053,71,3,13,6,168451.1825,0
32511.44611,50,4,17,3,274416.8413,0
97910.6968,43,3,9,4,184430.5295,0
25073.37289,26,3,9,0,452195.8745,0
81192.71102,51,4,17,7,368639.208,0
80104.98084,33,0,18,7,283054.6626,0
142169.3522,75,3,8,8,268074.4783,0
24442.90118,74,3,4,8,85484.57756,0
70424.6702,27,0,3,3,103201.7256,0
33204.45782,48,1,15,5,24761.97406,0
120322.6904,77,4,5,3,204728.5562,0
128951.7229,20,3,13,8,441455.0671,0
42390.08752,49,3,2,0,185338.8591,0
125528.8991,21,4,8,2,298400.2456,0
117236.9859,20,3,16,2,208623.0831,0
120665.9652,28,3,14,8,474569.7189,0
25117.06247,72,4,8,3,413167.8557,0
138774.6702,26,0,12,7,354597.2821,0
143427.4998,26,2,18,8,47122.54191,0
37289.35068,47,3,15,2,424987.4419,0
80467.69337,27,4,10,6,385566.9914,0
108874.5631,76,0,12,6,332332.51,0
91315.10049,22,4,4,5,330024.7144,0
145218.0232,37,0,1,0,416934.2433,0
25373.07501,25,1,5,1,465053.347,0
38418.55034,46,1,18,2,92637.90127,0
105893.1277,60,2,19,2,298627.6529,0
113038.9025,46,2,4,6,192180.7882,0
36344.77607,69,1,14,3,137269.0953,0
62171.79517,22,1,18,3,389390.3597,0
57182.26921,59,1,8,1,191830.4176,0
51918.13348,66,4,11,6,383375.6145,0
112960.1875,76,0,18,1,262784.6351,0
137840.2115,77,2,4,6,452448.7783,0
34545.11118,59,0,4,1,262199.662,0
141871.0997,32,1,11,8,105015.6228,0
59609.26907,60,0,16,3,28681.09839,0
117283.1586,25,2,7,7,145295.3354,0
91791.76374,70,0,13,1,14157.71959,0
55237.70329,72,1,2,2,463175.4606,0
149663.9647,70,1,9,5,195346.1109,0
143567.7703,50,4,1,5,216271.6642,0
101156.47,45,2,12,7,116185.9032,0
45509.65057,53,3,10,4,380862.8189,0
108186.2389,24,1,20,0,234602.1767,0
78054.59731,77,3,14,6,235698.9964,0
72335.60646,41,1,12,3,500000,0
93188.55849,44,3,11,1,116258.6383,0
105676.7651,59,2,7,1,492934.598,0
146364.8758,70,3,6,6,308186.1381,0
81154.14759,21,4,13,3,20999.17936,0
124980.4601,52,3,20,1,78001.68503,0
145424.607,24,3,10,8,75613.79538,0
26285.82268,53,1,12,7,2989.598831,0
121443.4461,20,3,3,2,388220.9674,0
37442.5707,60,0,9,5,236570.7488,0
123484.5702,54,0,5,4,467215.4087,0
91374.0646,27,2,15,8,258864.3088,0
71169.79039,49,2,7,5,291794.9243,0
108965.1259,54,3,16,0,383422.6612,0
44729.90941,43,1,20,8,64749.82112,0
93443.49431,65,4,12,7,29270.45146,0
34422.24679,61,1,7,0,250462.4918,0
40581.59026,41,3,6,6,417770.4843,0
41977.36451,76,1,12,4,216753.0358,0
109871.7338,69,1,15,6,232791.1973,0
84233.96401,54,4,18,8,128992.953,0
92406.84389,45,0,20,8,160218.3839,0
36849.23684,70,4,20,3,17680.29986,0
95319.75499,66,4,19,2,406650.6123,0
72017.04593,48,4,4,4,19172.94348,0
92542.78787,51,3,20,5,194036.5167,0
35802.48186,67,4,4,4,282687.4377,0
65694.35281,25,0,9,0,6943.028646,0
142789.8552,45,1,16,0,22844.70642,0
141686.8952,42,4,9,7,203778.1991,0
149767.1948,44,0,3,7,388308.0984,0
78514.58003,55,1,9,1,68474.62186,0
113094.3373,26,0,16,8,0,0
67302.18209,38,1,8,1,427609.4411,0
50166.71099,66,3,18,1,0,0
85844.1379,64,3,7,3,464691.9614,0
62227.97697,42,1,18,7,120560.7717,0
38398.98572,48,1,6,6,147354.1678,0
129568.3169,40,2,19,0,249793.6154,0
55665.94862,50,2,12,4,395838.6838,0
63542.64801,42,1,8,3,434354.8085,0
56948.83238,75,4,20,4,448994.4745,0
118861.6375,58,1,16,4,416539.2957,0
30960.48012,33,0,1,6,454564.1581,0
88190.09558,21,2,14,1,152375.8298,0
111693.2673,31,2,8,5,185900.9077,0
80576.06272,66,0,15,8,121368.4934,0
34368.41975,29,3,3,4,12625.25997,0
132570.5593,73,1,4,2,0,0
95905.74035,52,1,14,5,193763.9331,0
61317.05075,65,1,11,0,218962.8024,0
21828.99509,41,2,17,3,437819.4462,0
132422.0268,52,4,11,5,153228.5473,0
131990.9438,65,1,4,3,455898.0022,0
44672.96788,27,0,14,6,65521.49348,0
117934.7756,25,2,4,5,444100.3173,0
110057.722,47,4,13,0,164271.4287,0
55541.80102,23,2,18,3,291891.6361,0
51284.08333,30,2,2,6,233067.4007,0
124154.1401,46,1,18,3,245915.5127,0
56143.05246,70,1,12,7,106609.3267,0
131528.9953,43,4,7,0,266317.1,0
108929.2224,76,2,13,5,72663.81217,0
47742.38069,27,3,18,0,218089.2001,0
107998.7182,49,1,5,3,151818.3195,0
86638.14339,63,3,1,3,273306.6982,0
78986.85471,44,1,12,2,389704.4156,0
67911.7705,71,4,13,1,299119.0913,0
148126.2669,31,4,12,7,333183.5676,0
136877.8429,38,1,8,3,106520.7604,0
143461.6519,78,0,9,7,176590.9753,0
66408.48211,30,1,15,0,260339.1954,0
41937.84129,37,1,15,5,29517.90051,0
21466.78842,55,2,7,2,227351.9589,0
134667.3771,54,4,18,0,51224.85846,0
120783.718,66,4,11,6,281918.505,0
150000,35,0,15,3,325174.2915,0
48415.14441,63,1,1,7,47614.02344,0
112570.1278,46,4,13,7,87225.27693,0
85176.92947,30,3,9,5,40253.33982,0
49507.19164,41,0,18,8,408629.2916,0
96005.93185,32,3,16,7,383264.6262,0
85029.43416,34,4,5,0,54887.52139,0
56788.28763,27,3,20,2,407945.3155,0
91115.25501,24,4,5,0,365238.2937,0
106645.2039,64,4,2,3,261567.1326,0
112447.754,77,4,6,4,361543.9773,0
52728.42482,30,4,2,4,248922.4867,0
109190.1248,58,1,3,7,369096.3481,0
120612.4134,79,0,2,1,64207.83205,0
75327.39228,46,3,13,8,27546.18858,0
96886.72345,37,1,14,7,455590.6187,0
127569.9457,52,2,4,4,168937.1781,0
119655.5705,33,4,5,5,124704.5577,0
124984.2497,66,2,13,5,195591.9099,0
95078.57756,20,4,11,8,173068.879,0
117572.1414,24,4,9,7,356845.7181,0
127860.582,41,4,10,1,1031.239496,0
98923.80511,60,3,6,0,492425.0394,0
54764.08587,80,0,4,8,414085.819,0
99103.62853,28,2,13,3,254216.0519,0
109175.7189,76,4,19,6,347961.6579,0
77155.81335,30,2,1,3,77663.58833,0
119629.9439,69,4,8,4,362826.6333,0
109278.6257,43,1,9,8,406552.9465,0
55472.00061,30,2,10,8,97762.32951,0
46469.71316,79,3,2,7,409556.4725,0
28468.26957,20,3,1,6,484452.4669,0
32912.03482,28,1,2,6,476358.5494,0
52973.13402,64,1,17,7,172328.4377,0
42499.23584,70,2,12,8,402438.2918,0
91323.76951,66,4,19,2,366018.0249,0
34982.16944,49,3,7,5,42965.56599,0
40472.56318,75,0,6,0,198786.7205,0
30733.96687,58,4,14,8,71302.39037,0
75086.73655,47,0,19,8,312646.1146,0
100281.0959,41,1,8,2,420908.4747,0
90581.4685,43,3,8,8,344700.7702,0
145734.4663,45,2,12,0,111536.8189,0
55884.20131,24,0,13,2,299528.131,0
128299.0444,28,3,13,1,174588.2544,0
71606.60989,23,3,7,0,204947.5208,0
55826.57908,79,3,7,0,412779.0354,0
88428.84801,71,2,18,7,261140.7868,0
123341.318,30,3,2,3,121830.6857,0
127895.8519,62,2,16,7,27169.57037,0
134439.5271,67,0,17,4,40772.87762,0
23624.77114,66,3,1,7,404980.5819,0
132026.8418,77,0,14,5,131294.1868,0
30052.5073,37,3,3,5,272918.043,0
136007.5551,63,2,11,8,330821.5838,0
66748.90503,25,4,18,6,370427.3071,0
78852.21315,67,2,9,0,475659.9358,0
144919.9536,61,0,9,2,413617.2348,0
145244.1948,70,3,12,6,245181.2358,0
71468.63609,33,2,5,1,29510.59492,0
145028.7404,57,1,6,4,247917.1038,0
51907.0616,60,3,16,2,443038.7178,0
71133.66563,43,4,19,3,138563.3384,0
79893.16857,43,0,20,2,436208.1706,0
45625.46481,38,2,3,2,278828.9147,0
66339.55072,72,0,6,7,499659.4003,0
131728.4338,31,2,13,2,391435.4751,0
79487.888,54,0,2,7,239046.8276,0
39924.73011,46,4,12,7,421865.606,0
39421.65325,42,2,5,5,80254.22213,0
89699.27429,72,1,8,4,456592.2258,0
150000,72,3,2,2,441587.8744,0
40181.03981,51,1,2,2,189876.4687,0
94957.46715,48,1,5,5,53211.76257,0
121142.2956,70,3,1,6,267059.09,0
48462.36087,54,4,5,5,430070.6101,0
23755.23724,53,1,14,6,218809.7884,0
109405.1722,42,4,3,8,183113.5529,0
86840.08477,34,3,4,4,24959.12297,0
131611.9344,21,2,5,4,69421.59478,0
52203.32288,45,4,13,5,186222.8735,0
99425.92361,68,3,9,3,233327.7897,0
115610.685,38,0,9,7,232947.5967,0
138106.1442,60,4,13,8,404617.7151,0
100351.6944,26,0,12,7,181510.9466,0
87577.91122,40,3,14,7,159052.2923,0
87820.55342,50,3,19,0,308674.3286,0
117729.8637,73,2,12,4,282938.2883,0
45627.24106,31,3,20,1,219248.5353,0
77861.51375,52,0,4,0,134281.9969,0
55561.46194,77,4,13,8,160361.4711,0
114625.0196,60,0,4,1,56395.96955,0
127835.4321,79,4,19,8,64301.4099,0
60884.36915,57,2,11,0,186713.8755,0
91778.02566,53,2,11,8,249654.4091,0
148512.2067,20,3,18,5,468199.6715,0
94948.51885,33,4,17,7,294766.6089,0
37580.60675,30,1,7,0,453957.4341,0
46775.33385,80,1,10,4,384709.1081,0
115902.4027,77,4,16,3,20644.74188,0
143288.8959,46,2,12,4,390017.0328,0
37225.00611,58,3,11,6,185046.1455,0
119126.6561,54,2,18,2,216993.7254,0
72538.55821,53,1,11,3,57897.17345,0
128555.8761,61,3,10,3,235366.0211,0
71718.92682,49,1,15,4,346756.1098,0
150000,24,4,17,0,243463.7491,0
127933.6204,50,4,14,1,75122.39312,0
49100.96007,48,3,19,7,312467.1401,0
30963.66682,26,3,17,8,287736.8777,0
99588.13898,30,3,16,6,310451.985,0
137993.3953,38,0,12,0,455402.6855,0
101503.9078,52,1,15,5,208177.311,0
82303.90592,77,4,16,3,215440.1416,0
90187.51168,76,1,19,8,288314.0387,0
29084.26573,54,0,18,8,452618.1162,0
79639.87953,48,0,8,5,194346.7505,0
62014.40101,62,1,2,5,334037.3626,0
109861.9686,80,3,14,8,90419.68501,0
133417.7525,55,1,14,4,124897.9667,0
95625.67718,75,4,15,3,494797.1115,0
129196.0643,65,1,13,4,207941.9818,0
118504.8433,50,2,2,6,500000,0
133456.9337,23,3,15,6,221290.1344,0
61367.54968,80,0,17,6,255125.1491,0
116628.9572,23,3,1,4,458344.0213,0
112613.1242,24,4,19,4,268041.9673,0
40049.93285,21,1,20,0,26361.99491,0
33859.92659,59,3,18,2,140073.4442,0
77993.30416,29,4,6,6,310044.6567,0
113534.119,44,4,19,3,131245.7478,0
33634.61426,76,3,2,0,500000,0
42056.52671,42,1,2,5,47694.03974,0
32535.59136,32,2,19,5,0,0
47208.05205,54,0,2,4,494067.5351,0
140793.6953,66,1,15,5,476872.1836,0
128207.7602,20,0,11,0,187118.0821,0
63873.65161,68,2,13,5,92297.51744,0
23460.85733,57,3,8,2,83457.14046,0
87656.03278,21,3,11,5,262570.9145,0
77232.48652,54,1,19,5,299162.3127,0
126407.2942,73,3,19,5,387765.1304,0
102192.0808,22,0,12,3,26467.91986,0
123593.0788,54,0,13,6,314553.9991,0
105317.4742,20,4,4,8,323528.868,0
51265.62398,24,1,9,2,349403.0383,0
92844.17548,27,1,16,1,233469.2903,0
122715.7448,72,3,13,2,71425.39739,0
30662.15255,44,4,14,4,438565.8257,0
85476.46264,62,4,3,4,92998.02061,0
141864.5579,35,4,4,7,67666.21388,0
49743.02149,48,2,15,5,377391.8036,0
73620.95503,52,4,1,8,298055.3664,0
112233.0809,66,4,16,2,0,0
150000,48,3,8,2,172425.1695,0
142131.3101,71,0,7,6,67787.92815,0
100199.722,48,2,15,5,351770.3413,0
36530.5221,46,3,14,5,87237.39158,0
120447.1774,36,3,15,3,339778.9868,0
105912.3464,49,3,17,3,335366.2559,0
50190.24402,24,4,18,0,234954.6854,0
105461.3206,62,3,15,3,399495.9811,0
68273.34285,38,4,14,7,133000.1418,0
121738.0309,31,4,15,5,333990.3131,0
59342.56984,55,0,4,8,134892.74,0
128661.4259,44,4,18,4,272432.2631,0
73099.17153,39,0,2,0,229878.5441,0
51413.90785,48,3,1,8,360866.8472,0
105163.4276,61,3,14,2,271808.4495,0
51292.94818,24,4,8,7,390826.9226,0
66587.32883,67,1,20,1,147020.8197,0
54886.57953,78,0,7,2,210380.6469,0
115755.6881,46,1,12,7,360210.5173,0
47627.59281,26,0,9,1,162099.6091,0
126480.3768,48,4,3,2,82154.34858,0
54573.61902,77,2,16,3,384906.0884,0
112450.078,35,2,19,7,126501.0719,0
96168.17237,59,1,9,4,309223.9857,0
31949.10785,59,4,20,2,484373.3046,0
105504.9782,60,1,16,7,426254.8188,0
49979.38437,43,3,5,6,413531.6548,0
89593.49893,62,1,20,3,430817.1992,0
39499.89868,48,0,12,7,285592.8262,0
115157.0298,42,3,18,7,453769.4353,0
34458.55188,56,2,1,3,376817.4062,0
63634.84819,51,0,10,1,332626.281,0
117637.9094,41,2,10,7,354231.1845,0
121047.4292,29,1,9,5,500000,0
109560.2799,20,0,20,3,115858.5351,0
100693.6339,77,4,9,8,254806.5269,0
50341.84092,76,2,16,5,336448.9265,0
143492.2919,51,1,16,3,361509.8896,0
114048.5738,29,4,18,5,385415.592,0
118148.5091,70,4,16,8,449115.2394,0
114105.0465,42,1,19,2,61846.80805,0
89958.91147,22,4,9,6,402572.343,0
40334.40998,44,3,19,0,466362.3857,0
77840.29282,71,1,19,1,169689.9654,0
40111.67126,25,3,9,5,4007.912724,0
146068.7996,37,3,13,0,408642.5619,0
84057.5474,29,4,17,5,406036.0507,0
39988.27282,21,2,16,4,87629.69974,0
139635.4368,45,3,6,5,465606.3348,0
57739.14054,29,3,5,0,61524.91596,0
91207.49202,76,4,19,4,116360.8786,0
89198.74141,47,0,16,3,237711.1301,0
79031.92176,25,1,18,0,60165.1501,0
94959.57636,23,2,4,6,154140.8664,0
77445.81332,45,4,11,1,384402.7587,0
80120.8033,77,0,10,4,254765.2396,0
28634.75934,68,1,5,1,370638.1879,0
105683.3366,78,2,2,5,290004.9988,0
139551.7022,42,1,1,4,354996.638,0
96468.2424,38,1,15,8,457204.7674,0
74606.81037,78,4,8,8,427147.2768,0
137802.4221,57,4,19,8,310348.747,0
127668.1623,62,3,10,3,467544.9197,0
72882.88357,73,3,16,2,500000,0
35300.49719,49,1,8,0,164883.1302,0
120147.9097,35,2,20,6,196009.0584,0
54196.1261,65,2,12,4,21935.44522,0
100576.7902,20,1,1,1,284422.5701,0
140423.3069,64,4,20,2,379536.7548,0
83119.54315,37,0,14,0,212090.5272,0
107705.7223,49,3,12,2,436288.6524,0
28743.87935,46,3,8,4,296971.551,0
113505.0454,64,0,17,5,433664.2849,0
24757.99716,47,1,4,4,85751.52486,0
55823.78033,34,2,4,1,172300.4779,0
150000,80,3,14,2,450271.2716,0
28680.37301,76,3,19,1,209271.2962,0
79313.51933,74,0,7,6,336988.1646,0
119796.7515,39,3,17,5,47998.83638,0
57632.34114,51,1,11,2,133836.1588,0
105486.4651,41,1,4,2,393598.9769,0
101754.1042,67,2,15,6,317196.6221,0
47630.55456,75,2,7,1,182378.1812,0
67548.15393,26,4,4,4,63743.51975,0
108530.0362,39,0,18,3,457063.7612,0
68065.53178,77,2,8,8,399738.6161,0
138506.5409,77,0,9,1,92764.79099,0
138487.6916,23,3,10,5,295381.4132,0
31857.48064,55,1,18,2,376638.756,0
120567.3122,43,4,14,7,112758.4536,0
144520.0967,26,3,2,4,48978.62161,0
150000,59,4,12,0,215892.7484,0
113204.2527,53,1,18,8,255771.1642,0
26974.43636,50,1,3,6,88804.60415,0
26457.81034,30,2,8,1,214611.0197,0
145656.8344,51,2,20,7,436106.5431,0
138398.1268,46,1,20,5,419740.5909,0
104072.3343,60,3,3,4,50024.42022,0
37969.10334,71,3,13,4,0,0
142750.0613,55,0,7,7,96775.53419,0
127334.6931,24,3,12,3,251846.9624,0
40811.27605,25,4,3,1,364836.9259,0
62194.49092,66,1,10,4,302582.745,0
104645.5367,22,3,10,1,42773.44781,0
46467.9239,44,3,7,8,125878.6932,0
28776.12517,68,1,16,7,334883.6566,0
76185.35222,49,1,19,6,46748.85467,0
88632.48987,63,3,5,4,0,0
87547.07447,70,2,1,6,397976.7149,0
56549.46807,76,0,19,6,218804.3753,0
91444.34617,69,4,7,6,166570.3142,0
35443.23994,53,3,18,7,323692.985,0
108805.052,45,0,4,7,42934.95201,0
32354.12861,59,3,20,1,145849.7846,0
47777.40513,22,1,18,3,422567.4988,0
86982.23842,27,0,17,1,250851.9115,0
144415.2812,53,0,6,7,400137.123,0
133150.2895,28,3,12,5,238504.5011,0
142178.55,33,4,18,8,368512.2431,0
20000,59,2,9,2,342315.6599,0
108037.3137,24,0,16,5,423377.0607,0
66428.45116,46,1,11,7,417253.8151,0
131398.9879,62,1,6,5,166385.7482,0
100620.618,79,3,11,4,283957.8148,0
56570.49997,37,4,4,3,425478.3052,0
144711.5565,54,3,3,0,202458.0817,0
122480.6072,58,1,6,3,413860.9154,0
52232.98641,39,1,10,8,161170.0145,0
20000,37,2,13,1,134166.8624,0
102992.3364,61,3,3,2,425504.1594,0
103026.6582,54,2,4,7,18370.1361,0
80846.91846,60,0,13,7,208157.7725,0
30833.12173,35,2,11,3,457361.4134,0
100909.2356,40,2,16,6,72778.25932,0
52879.09355,37,1,5,2,89050.57354,0
116786.1489,20,3,9,8,68483.1536,0
36707.4499,32,2,17,5,258445.0795,0
89528.46798,76,2,19,6,405765.497,0
112110.2832,69,0,19,1,136062.1845,0
54362.63368,65,4,6,2,6928.218851,0
90585.5886,53,2,13,1,147968.8713,0
140937.4666,59,0,13,5,493318.6732,0
89602.55814,58,2,11,3,459251.7909,0
103867.6185,45,4,5,5,227925.2151,0
30424.85732,23,2,5,0,109949.5756,0
20954.99535,46,2,9,7,214229.2239,0
37421.41963,79,0,18,0,124626.1948,0
67088.5411,69,4,5,8,270015.2608,0
36042.8525,68,4,11,0,411618.3953,0
134903.7078,46,2,11,0,27355.68923,0
49219.29642,50,4,1,8,361909.4851,0
133069.3103,62,3,5,2,484119.5794,0
73240.32656,65,0,13,8,221422.9448,0
111667.4441,75,4,4,7,88010.45955,0
144547.8822,73,2,20,1,183691.0749,0
45903.43046,39,0,12,6,280347.1716,0
144763.2044,66,4,10,4,373430.2903,0
120220.8196,20,2,2,8,359765.1654,0
42296.07052,68,2,6,8,12920.43376,0
78376.77056,62,0,4,1,383043.1229,0
62416.47961,51,2,5,8,493230.0543,0
93894.94803,57,4,16,6,44692.64639,0
55926.39154,36,3,18,3,445621.2399,0
128991.4806,61,0,7,8,287580.7135,0
66508.09294,46,3,12,7,320690.332,0
150000,53,3,14,3,1736.727907,0
121780.933,36,3,16,6,62363.8835,0
115484.6025,47,0,8,7,327755.6253,0
140614.0293,58,2,11,0,40847.3193,0
132296.5098,69,0,14,8,465446.9939,0
150000,68,1,14,2,44002.64849,0
101611.36,31,2,10,7,443922.5918,0
127206.7601,28,4,12,8,175046.8656,0
118018.299,50,3,9,0,468847.5602,0
29837.32888,65,2,4,5,349445.6621,0
70974.96653,49,1,7,4,495855.1477,0
102030.7238,39,3,11,8,72710.96407,0
68448.54085,57,1,18,0,30372.27669,0
140619.7153,27,0,7,4,191054.413,0
150000,45,2,19,1,270319.5645,0
48049.04599,60,2,14,0,208837.6583,0
85412.37245,49,3,7,0,320090.8616,0
102341.7288,64,4,4,3,242855.1822,0
54222.42172,76,3,4,7,151725.5668,0
36043.10498,57,1,1,4,105090.4329,0
88856.61436,36,4,19,1,141639.7981,0
47395.99441,24,2,2,1,470475.7418,0
89752.64571,23,4,15,3,5410.62704,0
117479.073,74,4,10,0,191527.918,0
34835.59853,72,1,19,8,203133.2035,0
131165.0107,21,3,1,6,22255.03095,0
